caseid,statefip,famincome,age,sex,empstat,fullpart,act_work,act_social,act_sports,act_leisure
2.01408E+13,Missouri,"$40,000 to $49,999",54,Male,Employed - at work,Full time,5,530,0,530
2.01408E+13,Alabama,"$35,000 to $39,999",68,Male,Employed - at work,Part time,0,690,0,690
2.01408E+13,Wisconsin,"$50,000 to $59,999",66,Female,Employed - at work,Full time,290,155,0,155
2.01408E+13,Virginia,"$60,000 to $74,999",64,Male,Employed - at work,Full time,866,150,0,150
2.01408E+13,Florida,"$5,000 to $7,499",56,Male,Employed - at work,Full time,480,85,0,85
2.01408E+13,California,"$75,000 to $99,999",68,Male,Employed - at work,Full time,450,205,5,210
2.01408E+13,Pennsylvania,"$35,000 to $39,999",71,Female,Employed - at work,Full time,0,180,0,180
2.01408E+13,Wisconsin,"$60,000 to $74,999",40,Female,Employed - at work,Full time,0,460,0,460
2.01408E+13,Texas,"$75,000 to $99,999",60,Female,Employed - at work,Part time,130,210,75,285
2.01408E+13,North Carolina,"$75,000 to $99,999",59,Male,Employed - at work,Full time,60,90,80,170
2.01408E+13,California,"$150,000 and over",67,Male,Employed - at work,Full time,430,165,60,225
2.01408E+13,Kentucky,"$75,000 to $99,999",60,Male,Employed - at work,Full time,0,455,50,505
2.01408E+13,Louisiana,"$40,000 to $49,999",56,Female,Employed - at work,Full time,470,195,10,205
2.01408E+13,Texas,"$75,000 to $99,999",60,Male,Employed - at work,Full time,700,180,0,180
2.01408E+13,Georgia,"$150,000 and over",60,Female,Employed - at work,Full time,675,0,0,0
2.01408E+13,New York,"$100,000 to $149,999",69,Male,Employed - at work,Full time,525,340,0,340
2.01408E+13,California,"$40,000 to $49,999",57,Female,Employed - at work,Full time,0,165,20,185
2.01408E+13,Massachusetts,"$150,000 and over",66,Female,Employed - absent,Part time,0,225,0,225
2.01408E+13,Alaska,"$20,000 to $24,999",53,Male,Employed - at work,Full time,565,285,0,285
2.01408E+13,Oregon,"$12,500 to $14,999",55,Male,Employed - at work,Full time,480,70,0,70
2.01408E+13,California,"$150,000 and over",68,Female,Employed - at work,Part time,480,350,0,350
2.01408E+13,Tennessee,"$20,000 to $24,999",59,Female,Employed - at work,Full time,0,550,0,550
2.01408E+13,Nevada,"$60,000 to $74,999",51,Male,Employed - at work,Full time,635,60,0,60
2.01408E+13,Michigan,"$75,000 to $99,999",57,Female,Employed - at work,Full time,458,230,60,290
2.01408E+13,North Carolina,"$25,000 to $29,999",60,Male,Employed - at work,Full time,0,575,0,575
2.01408E+13,Michigan,"$15,000 to $19,999",63,Female,Employed - at work,Part time,285,230,75,305
2.01408E+13,Virginia,"$30,000 to $34,999",66,Female,Employed - at work,Part time,0,449,0,449
2.01408E+13,South Dakota,"$35,000 to $39,999",63,Female,Employed - at work,Part time,0,50,0,50
2.01408E+13,Minnesota,"$50,000 to $59,999",50,Male,Employed - at work,Full time,574,59,256,315
2.01408E+13,Texas,"$75,000 to $99,999",59,Male,Employed - at work,Full time,630,60,0,60
2.01408E+13,Minnesota,"$75,000 to $99,999",56,Female,Employed - at work,Full time,0,510,0,510
2.01408E+13,Oregon,"$100,000 to $149,999",55,Male,Employed - at work,Full time,0,330,0,330
2.01408E+13,Utah,"$20,000 to $24,999",59,Female,Employed - at work,Full time,527,160,45,205
2.01408E+13,Washington,"$60,000 to $74,999",58,Male,Employed - at work,Full time,0,676,0,676
2.01408E+13,Florida,"$25,000 to $29,999",59,Female,Employed - at work,Full time,570,60,0,60
2.01408E+13,North Carolina,"$60,000 to $74,999",61,Male,Employed - at work,Full time,0,788,0,788
2.01408E+13,Connecticut,"$60,000 to $74,999",56,Female,Employed - absent,Full time,0,600,0,600
2.01408E+13,California,"$50,000 to $59,999",55,Female,Employed - at work,Full time,0,366,0,366
2.01408E+13,Michigan,"$60,000 to $74,999",68,Female,Employed - absent,Part time,0,425,75,500
2.01408E+13,Kentucky,"$25,000 to $29,999",58,Female,Employed - at work,Full time,481,302,0,302
2.01408E+13,California,"$75,000 to $99,999",66,Male,Employed - at work,Part time,345,15,0,15
2.01408E+13,Virginia,"$100,000 to $149,999",68,Male,Employed - at work,Part time,0,190,0,190
2.01408E+13,Kansas,"$30,000 to $34,999",56,Female,Employed - at work,Full time,420,0,120,120
2.01408E+13,Minnesota,"$40,000 to $49,999",71,Female,Employed - at work,Full time,45,490,90,580
2.01408E+13,Pennsylvania,"$100,000 to $149,999",60,Male,Employed - at work,Full time,45,430,0,430
2.01408E+13,Texas,"$150,000 and over",67,Male,Employed - at work,Full time,193,577,0,577
2.01408E+13,Arkansas,"$100,000 to $149,999",62,Male,Employed - at work,Full time,475,10,125,135
2.01408E+13,Virginia,"$100,000 to $149,999",53,Female,Employed - at work,Full time,0,230,225,455
2.01408E+13,Florida,"$60,000 to $74,999",65,Female,Employed - at work,Full time,645,210,0,210
2.01408E+13,Georgia,"$150,000 and over",63,Female,Employed - at work,Full time,210,225,95,320
2.01408E+13,South Dakota,"$20,000 to $24,999",50,Female,Employed - at work,Part time,435,248,0,248
2.01408E+13,Kentucky,"$60,000 to $74,999",52,Female,Employed - at work,Full time,0,300,0,300
2.01408E+13,Washington,"$100,000 to $149,999",56,Female,Employed - at work,Part time,0,310,0,310
2.01408E+13,Florida,"$60,000 to $74,999",51,Male,Employed - at work,Full time,410,283,30,313
2.01408E+13,Massachusetts,"$100,000 to $149,999",62,Female,Employed - absent,Full time,0,385,0,385
2.01408E+13,New York,"$75,000 to $99,999",56,Female,Employed - absent,Full time,0,870,0,870
2.01408E+13,Texas,"$60,000 to $74,999",55,Female,Employed - at work,Full time,453,165,0,165
2.01408E+13,Maryland,"$50,000 to $59,999",26,Female,Employed - at work,Full time,400,160,0,160
2.01408E+13,Rhode Island,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,660,0,660
2.01408E+13,Texas,"$50,000 to $59,999",37,Female,Employed - at work,Full time,0,570,0,570
2.01408E+13,Washington,"$60,000 to $74,999",53,Female,Employed - at work,Full time,480,50,0,50
2.01409E+13,Hawaii,"$50,000 to $59,999",59,Female,Employed - at work,Full time,450,375,0,375
2.01409E+13,Florida,"$40,000 to $49,999",61,Female,Employed - at work,Part time,425,395,0,395
2.01409E+13,District of Columbia,"$100,000 to $149,999",54,Female,Employed - at work,Full time,890,60,0,60
2.01409E+13,Florida,"$10,000 to $12,499",79,Female,Employed - at work,Full time,445,35,0,35
2.01409E+13,New York,"$15,000 to $19,999",69,Male,Employed - at work,Part time,357,205,0,205
2.01409E+13,Missouri,"$150,000 and over",51,Female,Employed - at work,Full time,0,135,15,150
2.01409E+13,California,"$150,000 and over",64,Female,Employed - at work,Part time,0,180,15,195
2.01409E+13,Florida,"$40,000 to $49,999",54,Female,Employed - at work,Full time,555,140,0,140
2.01409E+13,Florida,"$30,000 to $34,999",58,Male,Employed - at work,Full time,0,323,270,593
2.01409E+13,New York,"$60,000 to $74,999",52,Female,Employed - at work,Full time,455,86,0,86
2.01409E+13,California,"$60,000 to $74,999",54,Female,Employed - at work,Full time,471,228,60,288
2.01409E+13,Texas,"$150,000 and over",60,Male,Employed - at work,Full time,560,290,30,320
2.01409E+13,Virginia,"$35,000 to $39,999",66,Male,Employed - at work,Part time,0,840,0,840
2.01409E+13,Ohio,"$40,000 to $49,999",64,Female,Employed - at work,Full time,460,150,0,150
2.01409E+13,Nevada,"$35,000 to $39,999",57,Male,Employed - at work,Full time,520,185,0,185
2.01409E+13,Massachusetts,"$75,000 to $99,999",85,Female,Employed - at work,Part time,0,255,0,255
2.01409E+13,Virginia,"$75,000 to $99,999",67,Male,Employed - at work,Full time,740,30,0,30
2.01409E+13,Arkansas,"$40,000 to $49,999",18,Female,Employed - at work,Part time,0,280,0,280
2.01409E+13,New York,"$75,000 to $99,999",64,Male,Employed - at work,Full time,440,180,0,180
2.01409E+13,California,"$75,000 to $99,999",24,Female,Employed - at work,Part time,0,303,0,303
2.01409E+13,Pennsylvania,"$7,500 to $9,999",64,Female,Employed - at work,Full time,0,0,0,0
2.01409E+13,Ohio,"$30,000 to $34,999",57,Male,Employed - at work,Full time,825,80,0,80
2.01409E+13,Wisconsin,"$60,000 to $74,999",59,Male,Employed - at work,Full time,0,279,0,279
2.01409E+13,Nebraska,"$75,000 to $99,999",53,Male,Employed - at work,Full time,0,870,0,870
2.01409E+13,New York,"$75,000 to $99,999",80,Male,Employed - at work,Part time,0,260,0,260
2.01409E+13,New York,"$30,000 to $34,999",20,Female,Employed - at work,Full time,400,265,0,265
2.01409E+13,New York,"$40,000 to $49,999",67,Male,Employed - at work,Part time,0,353,0,353
2.01409E+13,New Hampshire,"$35,000 to $39,999",73,Male,Employed - at work,Part time,0,360,0,360
2.01409E+13,Michigan,"$10,000 to $12,499",65,Male,Employed - at work,Part time,480,480,0,480
2.01409E+13,Ohio,"$100,000 to $149,999",53,Female,Employed - at work,Full time,475,300,0,300
2.01409E+13,Maine,"$150,000 and over",53,Female,Employed - at work,Full time,515,180,15,195
2.01409E+13,New York,"$75,000 to $99,999",50,Female,Employed - at work,Part time,0,565,20,585
2.01409E+13,Florida,"Less than $5,000",53,Male,Employed - at work,Part time,0,450,0,450
2.01409E+13,New York,"$35,000 to $39,999",50,Female,Employed - at work,Full time,60,225,0,225
2.01409E+13,Alabama,"$100,000 to $149,999",51,Male,Employed - at work,Full time,0,435,0,435
2.01409E+13,Alabama,"$50,000 to $59,999",50,Male,Employed - absent,Full time,0,345,0,345
2.01409E+13,Texas,"$40,000 to $49,999",56,Male,Employed - at work,Full time,5,593,0,593
2.01409E+13,New York,"$25,000 to $29,999",54,Male,Employed - at work,Full time,0,370,0,370
2.01409E+13,North Carolina,"Less than $5,000",57,Male,Employed - at work,Part time,0,672,0,672
2.01409E+13,Maine,"$35,000 to $39,999",57,Female,Employed - at work,Full time,0,60,0,60
2.01409E+13,Louisiana,"$25,000 to $29,999",64,Male,Employed - at work,Full time,525,295,15,310
2.01409E+13,Ohio,"$75,000 to $99,999",64,Female,Employed - at work,Part time,755,30,0,30
2.01409E+13,Mississippi,"$60,000 to $74,999",53,Female,Employed - at work,Full time,433,135,0,135
2.01409E+13,Virginia,"$75,000 to $99,999",46,Female,Employed - at work,Full time,0,240,0,240
2.01409E+13,New York,"$50,000 to $59,999",59,Male,Employed - at work,Full time,0,120,0,120
2.01409E+13,Arizona,"Less than $5,000",71,Male,Employed - at work,Part time,120,210,120,330
2.01409E+13,Virginia,"$150,000 and over",51,Male,Employed - at work,Full time,495,150,180,330
2.01409E+13,Wisconsin,"$150,000 and over",53,Male,Employed - at work,Full time,0,245,20,265
2.01409E+13,Florida,"$100,000 to $149,999",68,Male,Employed - at work,Full time,450,260,0,260
2.01409E+13,Texas,"$20,000 to $24,999",50,Male,Employed - at work,Full time,425,180,0,180
2.01409E+13,Kentucky,"$60,000 to $74,999",66,Female,Employed - at work,Full time,410,200,0,200
2.01409E+13,California,"$30,000 to $34,999",57,Male,Employed - at work,Full time,480,110,0,110
2.01409E+13,Florida,"$30,000 to $34,999",65,Female,Employed - at work,Part time,0,257,0,257
2.01409E+13,Texas,"$75,000 to $99,999",63,Female,Employed - at work,Part time,285,180,0,180
2.01409E+13,Michigan,"$100,000 to $149,999",56,Male,Employed - at work,Full time,475,375,10,385
2.01409E+13,Nebraska,"$35,000 to $39,999",69,Male,Employed - absent,Full time,0,670,0,670
2.01409E+13,Kentucky,"$100,000 to $149,999",52,Male,Employed - absent,Full time,0,660,90,750
2.01409E+13,Florida,"$150,000 and over",59,Male,Employed - at work,Part time,0,408,37,445
2.01409E+13,California,"$35,000 to $39,999",30,Male,Employed - at work,Full time,50,535,0,535
2.01409E+13,Texas,"$20,000 to $24,999",68,Male,Employed - at work,Full time,0,330,30,360
2.01409E+13,Pennsylvania,"$35,000 to $39,999",65,Male,Employed - at work,Full time,0,600,0,600
2.01409E+13,Washington,"$75,000 to $99,999",57,Female,Employed - at work,Part time,0,620,0,620
2.01409E+13,Georgia,"$150,000 and over",53,Male,Employed - at work,Full time,30,729,0,729
2.01409E+13,Iowa,"$35,000 to $39,999",65,Male,Employed - at work,Full time,755,113,0,113
2.01409E+13,Pennsylvania,"$75,000 to $99,999",61,Male,Employed - at work,Full time,0,366,0,366
2.01409E+13,Wisconsin,"$75,000 to $99,999",59,Male,Employed - at work,Full time,0,210,0,210
2.01409E+13,Illinois,"$20,000 to $24,999",62,Male,Employed - at work,Full time,760,90,0,90
2.01409E+13,California,"$100,000 to $149,999",68,Male,Employed - at work,Full time,0,30,0,30
2.01409E+13,Oregon,"$60,000 to $74,999",54,Male,Employed - at work,Full time,0,420,0,420
2.01409E+13,Arkansas,"$25,000 to $29,999",69,Female,Employed - at work,Part time,180,310,0,310
2.01409E+13,Arizona,"$50,000 to $59,999",30,Male,Employed - at work,Full time,0,120,0,120
2.01409E+13,Pennsylvania,"$50,000 to $59,999",56,Male,Employed - at work,Full time,680,70,0,70
2.01409E+13,Colorado,"$40,000 to $49,999",71,Male,Employed - at work,Part time,0,615,0,615
2.01409E+13,Maryland,"$60,000 to $74,999",55,Female,Employed - at work,Full time,475,280,30,310
2.01409E+13,Tennessee,"$35,000 to $39,999",50,Female,Employed - at work,Full time,450,125,0,125
2.01409E+13,New Jersey,"$12,500 to $14,999",62,Male,Employed - at work,Part time,0,60,0,60
2.01409E+13,Ohio,"$100,000 to $149,999",60,Female,Employed - at work,Full time,0,165,0,165
2.01409E+13,North Carolina,"$15,000 to $19,999",65,Female,Employed - at work,Part time,0,765,0,765
2.01409E+13,Arizona,"$20,000 to $24,999",64,Female,Employed - at work,Part time,0,240,0,240
2.01409E+13,Iowa,"$30,000 to $34,999",63,Female,Employed - at work,Full time,515,100,0,100
2.01409E+13,Georgia,"$25,000 to $29,999",60,Female,Employed - at work,Full time,0,220,0,220
2.01409E+13,Ohio,"$100,000 to $149,999",53,Male,Employed - at work,Full time,120,505,0,505
2.01409E+13,Florida,"$100,000 to $149,999",56,Female,Employed - at work,Full time,465,150,0,150
2.01409E+13,Florida,"$40,000 to $49,999",53,Female,Employed - at work,Full time,0,0,0,0
2.01409E+13,Arizona,"$5,000 to $7,499",58,Female,Employed - at work,Part time,0,0,0,0
2.01409E+13,New York,"$30,000 to $34,999",56,Female,Employed - at work,Full time,0,360,0,360
2.01409E+13,Pennsylvania,"$50,000 to $59,999",54,Female,Employed - at work,Full time,425,85,0,85
2.01409E+13,Texas,"$150,000 and over",69,Female,Employed - at work,Full time,0,285,0,285
2.01409E+13,North Carolina,"$30,000 to $34,999",58,Female,Employed - at work,Full time,563,300,0,300
2.01409E+13,Louisiana,"$40,000 to $49,999",51,Male,Employed - at work,Full time,720,225,0,225
2.01409E+13,Nevada,"$20,000 to $24,999",53,Female,Employed - at work,Full time,471,212,90,302
2.01409E+13,Texas,"$150,000 and over",60,Male,Employed - at work,Full time,743,190,60,250
2.01409E+13,Massachusetts,"$100,000 to $149,999",59,Male,Employed - at work,Part time,245,170,40,210
2.01409E+13,Georgia,"$75,000 to $99,999",58,Female,Employed - at work,Part time,0,309,0,309
2.01409E+13,Missouri,"$15,000 to $19,999",25,Female,Employed - at work,Part time,80,148,0,148
2.01409E+13,South Carolina,"$15,000 to $19,999",34,Male,Employed - at work,Full time,240,353,0,353
2.01409E+13,California,"$50,000 to $59,999",55,Male,Employed - at work,Full time,570,210,0,210
2.01409E+13,Minnesota,"$60,000 to $74,999",53,Female,Employed - at work,Full time,0,590,120,710
2.01409E+13,Georgia,"$30,000 to $34,999",60,Male,Employed - at work,Full time,0,240,0,240
2.01409E+13,California,"$7,500 to $9,999",60,Male,Employed - at work,Full time,505,65,90,155
2.01409E+13,Illinois,"$40,000 to $49,999",26,Male,Employed - at work,Part time,0,5,0,5
2.01409E+13,Texas,"$20,000 to $24,999",79,Male,Employed - at work,Part time,0,450,0,450
2.01409E+13,Florida,"$50,000 to $59,999",55,Male,Employed - at work,Full time,0,480,0,480
2.01409E+13,North Carolina,"$75,000 to $99,999",69,Male,Employed - at work,Part time,0,210,300,510
2.01409E+13,California,"$75,000 to $99,999",57,Male,Employed - absent,Full time,110,110,0,110
2.01409E+13,California,"$30,000 to $34,999",64,Female,Employed - at work,Part time,353,145,15,160
2.01409E+13,Michigan,"$60,000 to $74,999",43,Male,Employed - at work,Part time,0,210,0,210
2.01409E+13,Illinois,"$35,000 to $39,999",80,Male,Employed - absent,Full time,0,660,0,660
2.01409E+13,New Mexico,"$100,000 to $149,999",58,Female,Employed - at work,Full time,545,180,0,180
2.01409E+13,Wisconsin,"$20,000 to $24,999",21,Male,Employed - at work,Part time,240,0,0,0
2.01409E+13,New Jersey,"$75,000 to $99,999",63,Female,Employed - at work,Full time,0,180,0,180
2.01409E+13,Tennessee,"$10,000 to $12,499",54,Female,Employed - at work,Part time,0,98,0,98
2.01409E+13,Maryland,"$100,000 to $149,999",85,Male,Employed - at work,Part time,211,120,0,120
2.01409E+13,California,"$7,500 to $9,999",26,Male,Employed - at work,Part time,260,275,0,275
2.01409E+13,Texas,"$75,000 to $99,999",77,Male,Employed - at work,Part time,0,400,0,400
2.01409E+13,Connecticut,"$150,000 and over",57,Female,Employed - at work,Full time,685,130,0,130
2.01409E+13,Maine,"$60,000 to $74,999",52,Female,Employed - at work,Full time,521,150,30,180
2.01409E+13,Michigan,"$40,000 to $49,999",58,Female,Employed - at work,Full time,0,570,0,570
2.01409E+13,Texas,"$50,000 to $59,999",58,Female,Employed - at work,Full time,0,258,0,258
2.01409E+13,Maryland,"$150,000 and over",58,Female,Employed - at work,Full time,0,430,180,610
2.01409E+13,Iowa,"$60,000 to $74,999",54,Male,Employed - at work,Full time,0,240,0,240
2.01409E+13,California,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,540,0,540
2.01409E+13,Maryland,"$25,000 to $29,999",57,Male,Employed - at work,Full time,635,146,0,146
2.01409E+13,Illinois,"$50,000 to $59,999",56,Female,Employed - absent,Full time,0,425,0,425
2.01409E+13,Mississippi,"$35,000 to $39,999",76,Female,Employed - at work,Full time,460,170,0,170
2.01409E+13,Louisiana,"$25,000 to $29,999",66,Male,Employed - at work,Full time,285,125,0,125
2.01409E+13,New York,"$75,000 to $99,999",25,Female,Employed - at work,Full time,463,145,0,145
2.01409E+13,Pennsylvania,"$100,000 to $149,999",65,Male,Employed - at work,Full time,0,60,0,60
2.01409E+13,Illinois,"$50,000 to $59,999",60,Male,Employed - at work,Full time,0,840,0,840
2.01409E+13,Ohio,"$150,000 and over",61,Male,Employed - at work,Full time,360,240,60,300
