caseid,year,statefip,famincome,hh_child,age,sex,race,schlcoll,empstat,fullpart,act_carehh,act_carenhh,act_educ,act_food,act_govserv,act_hhact,act_hhserv,act_pcare,act_phone,act_profserv,act_purch,act_relig,act_social,act_sports,act_travel,act_vol,act_work
20140605142011,2014,"Arizona","$75,000 to $99,999","No",48,"Male","White only","College/university full time","Employed - at work","Full time",0,0,105,70,0,45,0,370,0,0,105,45,90,0,110,0,500
20140605142015,2014,"Vermont","$50,000 to $59,999","Yes",44,"Male","White only","Not enrolled","Employed - at work","Full time",5,0,0,48,0,110,0,434,0,0,2,0,223,0,133,0,485
20140605142018,2014,"Kentucky","$5,000 to $7,499","No",42,"Male","White only","Not enrolled","Employed - at work","Part time",0,0,0,40,0,185,0,570,0,0,40,0,565,0,40,0,0
20140605142019,2014,"Texas","$15,000 to $19,999","No",64,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,2,0,15,0,0,0,685,0,0,0,0,708,0,30,0,0
20140605142021,2014,"California","$75,000 to $99,999","No",25,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,100,0,0,0,583,30,0,0,0,85,0,90,10,542
20140605142023,2014,"Tennessee","$25,000 to $29,999","No",27,"Male","White only","Not enrolled","Not in labor force","NIU (Not in universe)",0,120,0,40,0,710,0,380,0,0,0,0,70,0,120,0,0
20140605142027,2014,"Illinois","$25,000 to $29,999","No",61,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,65,0,35,0,400,3,0,62,0,130,0,150,0,595
20140605142032,2014,"Kentucky","$25,000 to $29,999","No",62,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,30,0,0,0,560,0,0,0,140,585,0,125,0,0
20140605142033,2014,"Utah","$35,000 to $39,999","Yes",29,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",135,0,0,105,0,175,0,690,0,0,0,15,320,0,0,0,0
20140605142035,2014,"Illinois","$12,500 to $14,999","No",65,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,95,0,135,0,465,0,80,65,0,439,105,56,0,0
20140605142047,2014,"Arizona","$40,000 to $49,999","No",28,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,45,0,0,0,780,0,0,0,0,150,0,0,0,465
20140605142052,2014,"Maryland","$10,000 to $12,499","No",80,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,285,0,750,0,0,60,0,240,0,15,0,0
20140605142053,2014,"Kentucky","$60,000 to $74,999","Yes",35,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,70,0,80,0,575,0,0,0,0,195,0,20,0,500
20140605142055,2014,"Virginia","$60,000 to $74,999","No",66,"Male","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,0,0,710,0,0,0,140,225,0,90,185,0
20140605142058,2014,"Maryland","$150,000 and over","Yes",39,"Female","White only","Not enrolled","Employed - at work","Part time",185,0,0,40,0,90,0,575,0,0,0,0,255,30,105,0,0
20140605142060,2014,"New York","$40,000 to $49,999","No",73,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,14,0,140,0,50,0,540,0,0,15,0,105,0,30,0,546
20140605142061,2014,"Virginia","$150,000 and over","Yes",17,"Male","White only","Not enrolled","Employed - at work","Part time",0,0,0,5,0,0,0,697,0,0,0,0,30,248,38,0,422
20140605142063,2014,"Arkansas","$35,000 to $39,999","No",40,"Male","White only","Not enrolled","Employed - at work","Full time",0,620,0,30,0,150,0,510,0,0,0,0,90,0,40,0,0
20140605142067,2014,"Connecticut","$25,000 to $29,999","Yes",29,"Male","White only","Not enrolled","Employed - at work","Full time",30,0,0,40,0,0,0,795,0,0,120,0,30,0,45,380,0
20140605142074,2014,"Indiana","$60,000 to $74,999","Yes",42,"Female","White only","Not enrolled","Employed - at work","Part time",227,0,0,75,0,150,0,390,0,0,0,0,95,0,60,0,443
20140605142076,2014,"California","$60,000 to $74,999","Yes",21,"Male","White-Asian","College/university part time","Not in labor force","NIU (Not in universe)",0,0,430,115,0,30,0,595,0,0,0,0,210,0,60,0,0
20140605142085,2014,"Alabama","$5,000 to $7,499","No",55,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,180,0,45,0,77,0,698,10,0,0,0,430,0,0,0,0
20140605142095,2014,"California","$30,000 to $34,999","No",71,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,75,0,0,0,495,0,0,60,0,585,0,135,0,0
20140605142101,2014,"Ohio","$15,000 to $19,999","No",77,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,60,0,16,0,360,30,0,0,0,974,0,0,0,0
20140605142102,2014,"North Carolina","$150,000 and over","No",42,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,15,0,0,0,495,0,0,0,0,180,0,210,0,450
20140605142109,2014,"North Carolina","$60,000 to $74,999","Yes",36,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,35,0,0,0,835,0,0,0,0,200,0,20,0,350
20140605142114,2014,"New Jersey","$75,000 to $99,999","Yes",38,"Male","Asian only","Not enrolled","Employed - at work","Full time",0,0,0,60,0,0,0,615,0,0,0,0,140,0,15,0,610
20140605142115,2014,"North Carolina","$100,000 to $149,999","Yes",42,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",232,0,0,75,0,132,0,395,25,0,84,0,300,74,61,0,0
20140605142119,2014,"South Carolina","$25,000 to $29,999","No",76,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,0,0,50,0,750,0,0,0,0,640,0,0,0,0
20140605142121,2014,"Connecticut","$40,000 to $49,999","Yes",20,"Male","White only","Not enrolled","Not in labor force","NIU (Not in universe)",0,0,0,25,0,0,0,820,0,115,0,0,435,0,45,0,0
20140605142122,2014,"Rhode Island","$10,000 to $12,499","No",60,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,45,0,190,0,665,0,0,15,0,521,0,4,0,0
20140605142123,2014,"Michigan","$15,000 to $19,999","No",47,"Female","White only","College/university full time","Not in labor force","NIU (Not in universe)",0,0,700,0,0,100,0,600,0,0,0,0,0,0,40,0,0
20140605142124,2014,"New York","$40,000 to $49,999","No",58,"Male","White only","NIU (Not in universe)","Employed - at work","Part time",0,0,0,90,0,310,0,420,0,0,0,0,500,0,120,0,0
20140605142133,2014,"Illinois","$5,000 to $7,499","Yes",32,"Female","Black only","Not enrolled","Not in labor force","NIU (Not in universe)",45,0,0,45,0,230,0,770,0,0,50,5,220,0,75,0,0
20140605142134,2014,"California","$150,000 and over","Yes",37,"Female","White only","Not enrolled","Employed - at work","Part time",215,0,0,165,0,5,10,540,0,0,120,0,105,90,190,0,0
20140605142137,2014,"Washington","$50,000 to $59,999","Yes",40,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,35,0,10,0,645,0,0,0,0,210,0,60,0,480
20140605142140,2014,"Mississippi","$25,000 to $29,999","Yes",42,"Female","Black only","College/university full time","Employed - at work","Full time",0,90,0,90,0,132,0,498,55,0,18,0,289,0,268,0,0
20140605142141,2014,"West Virginia","$75,000 to $99,999","No",39,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,130,0,40,0,470,0,0,0,0,300,0,20,0,480
20140605142145,2014,"Pennsylvania","$75,000 to $99,999","No",30,"Male","White only","College/university part time","Employed - absent","Full time",0,5,0,10,0,30,0,650,0,0,15,0,345,25,240,0,120
20140605142147,2014,"North Carolina","$15,000 to $19,999","No",70,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,215,0,72,0,560,58,0,166,61,219,0,87,2,0
20140605142152,2014,"Utah","$5,000 to $7,499","No",85,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,65,0,55,0,630,0,0,0,0,670,0,20,0,0
20140605142161,2014,"Washington","$75,000 to $99,999","No",62,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,60,0,190,0,480,0,0,15,0,45,0,49,0,601
20140605142167,2014,"Texas","$40,000 to $49,999","No",74,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,50,0,10,0,565,10,0,0,0,755,0,50,0,0
20140605142169,2014,"Tennessee","$10,000 to $12,499","No",80,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,180,0,400,0,0,0,0,570,120,80,0,0
20140605142173,2014,"Minnesota","$40,000 to $49,999","No",27,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,25,0,175,0,600,0,0,0,0,515,0,10,0,115
20140605142175,2014,"California","$150,000 and over","Yes",44,"Female","White only","Not enrolled","Employed - at work","Full time",30,0,0,45,0,210,0,600,0,0,138,0,90,135,162,0,0
20140605142178,2014,"West Virginia","$20,000 to $24,999","No",73,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,355,0,60,0,105,0,560,10,0,30,0,100,0,70,0,0
20140605142179,2014,"New Hampshire","$40,000 to $49,999","No",69,"Female","Asian only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,350,0,600,0,0,0,0,270,110,20,0,0
20140605142181,2014,"California","$60,000 to $74,999","No",48,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,10,0,0,0,545,0,0,0,0,300,0,50,0,535
20140605142182,2014,"Washington","$150,000 and over","Yes",36,"Male","Asian only","Not enrolled","Employed - at work","Full time",80,0,0,60,0,135,0,780,0,0,260,0,105,0,20,0,0
20140605142184,2014,"Utah","$100,000 to $149,999","Yes",41,"Female","White only","College/university full time","Not in labor force","NIU (Not in universe)",30,0,505,35,0,30,0,585,0,30,60,0,0,60,45,60,0
20140605142186,2014,"New Jersey","$60,000 to $74,999","Yes",43,"Male","White only","Not enrolled","Not in labor force","NIU (Not in universe)",60,0,0,105,0,0,0,670,0,0,0,0,385,0,220,0,0
20140605142187,2014,"Missouri","$100,000 to $149,999","Yes",28,"Female","Black only","Not enrolled","Employed - absent","Full time",10,0,0,90,0,87,0,685,0,0,5,0,508,0,55,0,0
20140605142191,2014,"Alabama","$100,000 to $149,999","No",57,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,170,0,100,0,106,0,445,0,0,180,0,309,0,130,0,0
20140605142194,2014,"Tennessee","$150,000 and over","Yes",47,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",80,0,0,30,0,153,0,590,0,0,70,0,450,0,62,5,0
20140605142197,2014,"California","$100,000 to $149,999","No",31,"Female","White only","College/university part time","Employed - at work","Part time",5,0,0,45,0,510,0,530,0,0,5,0,90,0,255,0,0
20140605142201,2014,"Massachusetts","$150,000 and over","Yes",43,"Female","White only","Not enrolled","Employed - at work","Full time",69,0,0,80,0,115,0,480,0,0,0,0,108,0,6,0,582
20140605142202,2014,"Louisiana","$30,000 to $34,999","No",60,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,80,0,141,0,585,0,0,180,0,444,0,10,0,0
20140605142211,2014,"Kentucky","$30,000 to $34,999","No",85,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,30,0,900,0,0,0,60,360,0,0,0,0
20140605142213,2014,"New Mexico","$25,000 to $29,999","Yes",15,"Male","White only","High school full time","Not in labor force","NIU (Not in universe)",0,0,0,30,0,30,0,884,0,0,97,120,135,0,124,0,0
20140605142214,2014,"Louisiana","$35,000 to $39,999","No",53,"Male","White only","NIU (Not in universe)","Employed - absent","Full time",0,0,0,90,0,120,0,750,0,0,65,0,395,0,20,0,0
20140605142222,2014,"Texas","$7,500 to $9,999","No",58,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,200,0,20,0,100,0,630,0,0,0,0,490,0,0,0,0
20140605142224,2014,"Illinois","$40,000 to $49,999","No",85,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,60,0,155,0,575,0,0,0,100,540,0,10,0,0
20140605142228,2014,"Virginia","$100,000 to $149,999","Yes",46,"Female","White only","Not enrolled","Employed - at work","Full time",85,3,0,15,0,172,0,540,30,0,0,0,90,60,50,0,395
20140605142229,2014,"Minnesota","$100,000 to $149,999","Yes",52,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",9,0,0,125,0,0,0,585,0,0,0,0,120,0,100,0,501
20140605142231,2014,"Louisiana","$150,000 and over","Yes",32,"Male","White only","College/university part time","Employed - at work","Full time",45,90,0,30,0,1,0,585,0,0,0,125,384,80,100,0,0
20140605142233,2014,"Kansas","$60,000 to $74,999","No",24,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,70,0,0,0,840,0,0,10,0,240,240,40,0,0
20140605142235,2014,"New York","$75,000 to $99,999","No",32,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,0,0,0,0,480,0,0,30,0,540,240,120,0,30
20140605142236,2014,"Arkansas","$35,000 to $39,999","Yes",35,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,195,0,120,0,815,0,0,0,0,260,0,50,0,0
20140605142238,2014,"Connecticut","$75,000 to $99,999","Yes",37,"Female","White only","Not enrolled","Employed - at work","Full time",258,0,0,40,0,45,0,632,0,0,285,0,110,0,70,0,0
20140605142242,2014,"Kentucky","$100,000 to $149,999","Yes",26,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,60,0,0,0,446,0,0,0,0,90,0,4,0,840
20140605142249,2014,"California","$20,000 to $24,999","Yes",53,"Female","White only","NIU (Not in universe)","Employed - at work","Part time",150,0,0,225,0,60,0,480,0,0,0,105,300,0,120,0,0
20140605142252,2014,"Massachusetts","$100,000 to $149,999","Yes",51,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",57,0,0,5,0,125,0,396,20,0,0,0,0,0,143,0,649
20140605142253,2014,"Virginia","$60,000 to $74,999","Yes",22,"Female","Black only","College/university full time","Employed - at work","Part time",0,75,0,0,0,150,0,1050,30,0,0,0,120,0,15,0,0
20140605142258,2014,"Illinois","$150,000 and over","No",48,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,150,0,0,0,655,0,0,0,0,520,0,115,0,0
20140605142259,2014,"West Virginia","$20,000 to $24,999","No",52,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,60,0,16,0,645,0,0,20,0,445,0,24,0,230
20140605142260,2014,"Washington","$60,000 to $74,999","Yes",42,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,42,0,160,0,320,0,0,28,0,45,0,100,0,745
20140605142261,2014,"Illinois","$50,000 to $59,999","No",23,"Male","White only","College/university full time","Not in labor force","NIU (Not in universe)",0,0,0,20,0,35,0,480,0,0,15,0,710,0,180,0,0
20140605142264,2014,"Delaware","$60,000 to $74,999","Yes",16,"Male","White only","High school part time","Employed - at work","Full time",0,0,0,20,0,0,0,665,0,0,0,0,0,0,10,0,565
20140605142265,2014,"North Carolina","$100,000 to $149,999","Yes",33,"Female","White only","Not enrolled","Employed - at work","Full time",280,0,0,45,0,105,0,510,0,0,0,0,170,0,30,0,300
20140605142270,2014,"Ohio","$25,000 to $29,999","No",60,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,45,0,300,0,720,0,0,45,0,240,0,90,0,0
20140605142274,2014,"Texas","$150,000 and over","No",61,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,50,0,190,0,670,0,0,45,0,325,0,65,0,0
20140605142275,2014,"Wyoming","$20,000 to $24,999","No",27,"Female","White only","College/university full time","Employed - at work","Part time",0,0,240,10,0,120,0,723,180,0,25,0,60,0,82,0,0
20140605142276,2014,"Florida","$100,000 to $149,999","Yes",16,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,105,0,0,0,420,0,250,0,0,290,0,375,0,0
20140605142277,2014,"Missouri","$5,000 to $7,499","No",52,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,20,0,170,0,495,0,0,40,0,270,0,35,0,380
20140605142278,2014,"Ohio","$100,000 to $149,999","No",64,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",150,0,0,75,0,172,0,520,0,0,0,0,453,0,70,0,0
20140605142279,2014,"Missouri","$40,000 to $49,999","No",64,"Male","White only","NIU (Not in universe)","Employed - at work","Part time",0,0,0,80,0,0,0,510,0,0,0,30,540,0,50,0,230
20140605142280,2014,"Texas","$60,000 to $74,999","No",65,"Female","Black only","NIU (Not in universe)","Employed - at work","Full time",0,3,0,15,0,0,0,852,0,0,0,80,375,0,115,0,0
20140605142281,2014,"Tennessee","$50,000 to $59,999","Yes",29,"Female","White only","Not enrolled","Employed - at work","Full time",523,0,0,50,0,125,0,555,0,0,0,0,153,0,4,0,0
20140605142282,2014,"Virginia","$75,000 to $99,999","Yes",38,"Female","Asian only","Not enrolled","Employed - at work","Full time",50,0,0,30,0,225,0,610,0,0,30,0,445,0,50,0,0
20140605142283,2014,"California","$60,000 to $74,999","Yes",46,"Female","White only","Not enrolled","Employed - at work","Part time",30,0,0,255,0,305,0,690,0,0,0,0,136,0,24,0,0
20140605142285,2014,"Florida","$60,000 to $74,999","Yes",27,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,151,0,90,0,448,0,0,0,0,10,0,33,0,708
20140605142286,2014,"Georgia","$60,000 to $74,999","Yes",30,"Female","White only","Not enrolled","Employed - at work","Full time",240,0,0,150,0,100,0,350,0,0,105,0,330,0,165,0,0
20140605142288,2014,"Ohio","$25,000 to $29,999","No",64,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,0,0,19,0,465,2,0,17,0,421,276,120,0,120
20140605142291,2014,"Illinois","$60,000 to $74,999","Yes",51,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",60,0,0,150,0,75,0,665,0,0,0,60,354,0,46,0,0
20140605142292,2014,"Kansas","$60,000 to $74,999","No",55,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,75,0,0,0,560,0,0,0,0,480,0,70,255,0
20140605142294,2014,"Louisiana","$50,000 to $59,999","Yes",17,"Male","White only","High school full time","Employed - at work","Full time",5,10,0,75,0,110,0,590,0,0,0,0,190,315,145,0,0
20140605142300,2014,"Ohio","$15,000 to $19,999","No",85,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,60,0,360,0,585,0,0,90,75,180,0,90,0,0
20140605142301,2014,"Massachusetts","$75,000 to $99,999","Yes",45,"Female","Black only","Not enrolled","Employed - at work","Full time",29,0,0,33,0,25,0,525,0,0,0,95,98,0,133,0,277
