caseid,statefip,famincome,age,sex,empstat,fullpart,act_work,act_social,act_leisure,act_sports,act_pcare,act_educ
2.01E+13,Pennsylvania,"$35,000 to $39,999",60,Male,Employed - at work,Full time,255,246,246,0,375,0
2.01E+13,California,"$60,000 to $74,999",61,Male,Employed - absent,Part time,0,520,520,0,540,0
2.01E+13,Florida,"$35,000 to $39,999",50,Female,Employed - absent,Full time,30,585,585,0,550,0
2.01E+13,Connecticut,"$25,000 to $29,999",61,Female,Employed - at work,Full time,405,185,185,0,735,0
2.01E+13,Georgia,"Less than $5,000",19,Female,Employed - at work,Part time,300,120,120,0,890,0
2.01E+13,Minnesota,"$50,000 to $59,999",63,Male,Employed - at work,Full time,0,75,75,0,540,0
2.01E+13,Missouri,"$40,000 to $49,999",54,Male,Employed - at work,Full time,5,530,530,0,480,0
2.01E+13,Alabama,"$35,000 to $39,999",68,Male,Employed - at work,Part time,0,690,690,0,450,0
2.01E+13,Wisconsin,"$50,000 to $59,999",66,Female,Employed - at work,Full time,290,155,155,0,495,0
2.01E+13,Virginia,"$60,000 to $74,999",64,Male,Employed - at work,Full time,866,150,150,0,270,0
2.01E+13,Florida,"$5,000 to $7,499",56,Male,Employed - at work,Full time,480,85,85,0,765,0
2.01E+13,California,"$75,000 to $99,999",68,Male,Employed - at work,Full time,450,205,210,5,515,0
2.01E+13,Pennsylvania,"$35,000 to $39,999",71,Female,Employed - at work,Full time,0,180,180,0,750,0
2.01E+13,Wisconsin,"$60,000 to $74,999",40,Female,Employed - at work,Full time,0,460,460,0,585,0
2.01E+13,Texas,"$75,000 to $99,999",60,Female,Employed - at work,Part time,130,210,285,75,440,0
2.01E+13,North Carolina,"$75,000 to $99,999",59,Male,Employed - at work,Full time,60,90,170,80,523,0
2.01E+13,California,"$150,000 and over",67,Male,Employed - at work,Full time,430,165,225,60,614,0
2.01E+13,Kentucky,"$75,000 to $99,999",60,Male,Employed - at work,Full time,0,455,505,50,560,0
2.01E+13,Louisiana,"$40,000 to $49,999",56,Female,Employed - at work,Full time,470,195,205,10,430,0
2.01E+13,Texas,"$75,000 to $99,999",60,Male,Employed - at work,Full time,700,180,180,0,450,0
2.01E+13,Georgia,"$150,000 and over",60,Female,Employed - at work,Full time,675,0,0,0,505,0
2.01E+13,New York,"$100,000 to $149,999",69,Male,Employed - at work,Full time,525,340,340,0,450,0
2.01E+13,California,"$40,000 to $49,999",57,Female,Employed - at work,Full time,0,165,185,20,705,0
2.01E+13,Massachusetts,"$150,000 and over",66,Female,Employed - absent,Part time,0,225,225,0,570,0
2.01E+13,Alaska,"$20,000 to $24,999",53,Male,Employed - at work,Full time,565,285,285,0,485,0
2.01E+13,Oregon,"$12,500 to $14,999",55,Male,Employed - at work,Full time,480,70,70,0,570,0
2.01E+13,California,"$150,000 and over",68,Female,Employed - at work,Part time,480,350,350,0,450,0
2.01E+13,Tennessee,"$20,000 to $24,999",59,Female,Employed - at work,Full time,0,550,550,0,610,0
2.01E+13,Nevada,"$60,000 to $74,999",51,Male,Employed - at work,Full time,635,60,60,0,545,0
2.01E+13,Michigan,"$75,000 to $99,999",57,Female,Employed - at work,Full time,458,230,290,60,405,0
2.01E+13,North Carolina,"$25,000 to $29,999",60,Male,Employed - at work,Full time,0,575,575,0,600,0
2.01E+13,Michigan,"$15,000 to $19,999",63,Female,Employed - at work,Part time,285,230,305,75,540,0
2.01E+13,Virginia,"$30,000 to $34,999",66,Female,Employed - at work,Part time,0,449,449,0,511,0
2.01E+13,South Dakota,"$35,000 to $39,999",63,Female,Employed - at work,Part time,0,50,50,0,525,0
2.01E+13,Minnesota,"$50,000 to $59,999",50,Male,Employed - at work,Full time,574,59,315,256,443,0
2.01E+13,Texas,"$75,000 to $99,999",59,Male,Employed - at work,Full time,630,60,60,0,570,0
2.01E+13,Minnesota,"$75,000 to $99,999",56,Female,Employed - at work,Full time,0,510,510,0,600,0
2.01E+13,Oregon,"$100,000 to $149,999",55,Male,Employed - at work,Full time,0,330,330,0,410,0
2.01E+13,Utah,"$20,000 to $24,999",59,Female,Employed - at work,Full time,527,160,205,45,435,0
2.01E+13,Washington,"$60,000 to $74,999",58,Male,Employed - at work,Full time,0,676,676,0,537,0
2.01E+13,Florida,"$25,000 to $29,999",59,Female,Employed - at work,Full time,570,60,60,0,660,0
2.01E+13,North Carolina,"$60,000 to $74,999",61,Male,Employed - at work,Full time,0,788,788,0,540,0
2.01E+13,Connecticut,"$60,000 to $74,999",56,Female,Employed - absent,Full time,0,600,600,0,540,0
2.01E+13,California,"$50,000 to $59,999",55,Female,Employed - at work,Full time,0,366,366,0,571,0
2.01E+13,Michigan,"$60,000 to $74,999",68,Female,Employed - absent,Part time,0,425,500,75,640,0
2.01E+13,Kentucky,"$25,000 to $29,999",58,Female,Employed - at work,Full time,481,302,302,0,540,0
2.01E+13,California,"$75,000 to $99,999",66,Male,Employed - at work,Part time,345,15,15,0,511,0
2.01E+13,Virginia,"$100,000 to $149,999",68,Male,Employed - at work,Part time,0,190,190,0,570,0
2.01E+13,Kansas,"$30,000 to $34,999",56,Female,Employed - at work,Full time,420,0,120,120,600,0
2.01E+13,Minnesota,"$40,000 to $49,999",71,Female,Employed - at work,Full time,45,490,580,90,450,0
2.01E+13,Pennsylvania,"$100,000 to $149,999",60,Male,Employed - at work,Full time,45,430,430,0,570,0
2.01E+13,Texas,"$150,000 and over",67,Male,Employed - at work,Full time,193,577,577,0,510,0
2.01E+13,Arkansas,"$100,000 to $149,999",62,Male,Employed - at work,Full time,475,10,135,125,434,0
2.01E+13,Virginia,"$100,000 to $149,999",53,Female,Employed - at work,Full time,0,230,455,225,495,0
2.01E+13,Florida,"$60,000 to $74,999",65,Female,Employed - at work,Full time,645,210,210,0,545,0
2.01E+13,Georgia,"$150,000 and over",63,Female,Employed - at work,Full time,210,225,320,95,570,0
2.01E+13,South Dakota,"$20,000 to $24,999",50,Female,Employed - at work,Part time,435,248,248,0,470,0
2.01E+13,Kentucky,"$60,000 to $74,999",52,Female,Employed - at work,Full time,0,300,300,0,570,0
2.01E+13,Washington,"$100,000 to $149,999",56,Female,Employed - at work,Part time,0,310,310,0,441,0
2.01E+13,Florida,"$60,000 to $74,999",51,Male,Employed - at work,Full time,410,283,313,30,470,0
2.01E+13,Massachusetts,"$100,000 to $149,999",62,Female,Employed - absent,Full time,0,385,385,0,720,0
2.01E+13,New York,"$75,000 to $99,999",56,Female,Employed - absent,Full time,0,870,870,0,405,0
2.01E+13,Texas,"$60,000 to $74,999",55,Female,Employed - at work,Full time,453,165,165,0,560,0
2.01E+13,Maryland,"$50,000 to $59,999",26,Female,Employed - at work,Full time,400,160,160,0,385,160
2.01E+13,Rhode Island,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,660,660,0,390,0
2.01E+13,Texas,"$50,000 to $59,999",37,Female,Employed - at work,Full time,0,570,570,0,700,0
2.01E+13,Washington,"$60,000 to $74,999",53,Female,Employed - at work,Full time,480,50,50,0,650,0
2.01E+13,Hawaii,"$50,000 to $59,999",59,Female,Employed - at work,Full time,450,375,375,0,255,0
2.01E+13,Florida,"$40,000 to $49,999",61,Female,Employed - at work,Part time,425,395,395,0,490,0
2.01E+13,District of Columbia,"$100,000 to $149,999",54,Female,Employed - at work,Full time,890,60,60,0,470,0
2.01E+13,Florida,"$10,000 to $12,499",79,Female,Employed - at work,Full time,445,35,35,0,645,0
2.01E+13,New York,"$15,000 to $19,999",69,Male,Employed - at work,Part time,357,205,205,0,505,0
2.01E+13,Missouri,"$150,000 and over",51,Female,Employed - at work,Full time,0,135,150,15,575,0
2.01E+13,California,"$150,000 and over",64,Female,Employed - at work,Part time,0,180,195,15,589,0
2.01E+13,Florida,"$40,000 to $49,999",54,Female,Employed - at work,Full time,555,140,140,0,540,0
2.01E+13,Florida,"$30,000 to $34,999",58,Male,Employed - at work,Full time,0,323,593,270,525,0
2.01E+13,New York,"$60,000 to $74,999",52,Female,Employed - at work,Full time,455,86,86,0,630,0
2.01E+13,California,"$60,000 to $74,999",54,Female,Employed - at work,Full time,471,228,288,60,450,0
2.01E+13,Texas,"$150,000 and over",60,Male,Employed - at work,Full time,560,290,320,30,435,0
2.01E+13,Virginia,"$35,000 to $39,999",66,Male,Employed - at work,Part time,0,840,840,0,600,0
2.01E+13,Ohio,"$40,000 to $49,999",64,Female,Employed - at work,Full time,460,150,150,0,550,0
2.01E+13,Nevada,"$35,000 to $39,999",57,Male,Employed - at work,Full time,520,185,185,0,510,0
2.01E+13,Massachusetts,"$75,000 to $99,999",85,Female,Employed - at work,Part time,0,255,255,0,720,0
2.01E+13,Virginia,"$75,000 to $99,999",67,Male,Employed - at work,Full time,740,30,30,0,555,0
2.01E+13,Arkansas,"$40,000 to $49,999",18,Female,Employed - at work,Part time,0,280,280,0,355,495
2.01E+13,New York,"$75,000 to $99,999",64,Male,Employed - at work,Full time,440,180,180,0,405,0
2.01E+13,California,"$75,000 to $99,999",24,Female,Employed - at work,Part time,0,303,303,0,570,0
2.01E+13,Pennsylvania,"$7,500 to $9,999",64,Female,Employed - at work,Full time,0,0,0,0,1225,0
2.01E+13,Ohio,"$30,000 to $34,999",57,Male,Employed - at work,Full time,825,80,80,0,430,0
2.01E+13,Wisconsin,"$60,000 to $74,999",59,Male,Employed - at work,Full time,0,279,279,0,542,0
2.01E+13,Nebraska,"$75,000 to $99,999",53,Male,Employed - at work,Full time,0,870,870,0,360,0
2.01E+13,New York,"$75,000 to $99,999",80,Male,Employed - at work,Part time,0,260,260,0,655,0
2.01E+13,New York,"$30,000 to $34,999",20,Female,Employed - at work,Full time,400,265,265,0,463,75
2.01E+13,New York,"$40,000 to $49,999",67,Male,Employed - at work,Part time,0,353,353,0,535,0
2.01E+13,New Hampshire,"$35,000 to $39,999",73,Male,Employed - at work,Part time,0,360,360,0,660,0
2.01E+13,Michigan,"$10,000 to $12,499",65,Male,Employed - at work,Part time,480,480,480,0,375,0
2.01E+13,Ohio,"$100,000 to $149,999",53,Female,Employed - at work,Full time,475,300,300,0,560,0
2.01E+13,Maine,"$150,000 and over",53,Female,Employed - at work,Full time,515,180,195,15,570,0
2.01E+13,New York,"$75,000 to $99,999",50,Female,Employed - at work,Part time,0,565,585,20,455,0
2.01E+13,Florida,"Less than $5,000",53,Male,Employed - at work,Part time,0,450,450,0,480,0
2.01E+13,New York,"$35,000 to $39,999",50,Female,Employed - at work,Full time,60,225,225,0,599,0
2.01E+13,Alabama,"$100,000 to $149,999",51,Male,Employed - at work,Full time,0,435,435,0,570,0
2.01E+13,Alabama,"$50,000 to $59,999",50,Male,Employed - absent,Full time,0,345,345,0,555,0
2.01E+13,Texas,"$40,000 to $49,999",56,Male,Employed - at work,Full time,5,593,593,0,630,0
2.01E+13,New York,"$25,000 to $29,999",54,Male,Employed - at work,Full time,0,370,370,0,690,0
2.01E+13,North Carolina,"Less than $5,000",57,Male,Employed - at work,Part time,0,672,672,0,660,0
2.01E+13,Maine,"$35,000 to $39,999",57,Female,Employed - at work,Full time,0,60,60,0,360,0
2.01E+13,Louisiana,"$25,000 to $29,999",64,Male,Employed - at work,Full time,525,295,310,15,495,0
2.01E+13,Ohio,"$75,000 to $99,999",64,Female,Employed - at work,Part time,755,30,30,0,522,0
2.01E+13,Mississippi,"$60,000 to $74,999",53,Female,Employed - at work,Full time,433,135,135,0,627,0
2.01E+13,Virginia,"$75,000 to $99,999",46,Female,Employed - at work,Full time,0,240,240,0,1140,0
2.01E+13,New York,"$50,000 to $59,999",59,Male,Employed - at work,Full time,0,120,120,0,430,0
2.01E+13,Arizona,"Less than $5,000",71,Male,Employed - at work,Part time,120,210,330,120,660,0
2.01E+13,Virginia,"$150,000 and over",51,Male,Employed - at work,Full time,495,150,330,180,430,0
2.01E+13,Wisconsin,"$150,000 and over",53,Male,Employed - at work,Full time,0,245,265,20,560,0
2.01E+13,Florida,"$100,000 to $149,999",68,Male,Employed - at work,Full time,450,260,260,0,460,0
2.01E+13,Texas,"$20,000 to $24,999",50,Male,Employed - at work,Full time,425,180,180,0,590,0
2.01E+13,Kentucky,"$60,000 to $74,999",66,Female,Employed - at work,Full time,410,200,200,0,435,0
2.01E+13,California,"$30,000 to $34,999",57,Male,Employed - at work,Full time,480,110,110,0,540,0
2.01E+13,Florida,"$30,000 to $34,999",65,Female,Employed - at work,Part time,0,257,257,0,870,0
2.01E+13,Texas,"$75,000 to $99,999",63,Female,Employed - at work,Part time,285,180,180,0,630,0
2.01E+13,Michigan,"$100,000 to $149,999",56,Male,Employed - at work,Full time,475,375,385,10,480,0
2.01E+13,Nebraska,"$35,000 to $39,999",69,Male,Employed - absent,Full time,0,670,670,0,690,0
2.01E+13,Kentucky,"$100,000 to $149,999",52,Male,Employed - absent,Full time,0,660,750,90,630,0
2.01E+13,Florida,"$150,000 and over",59,Male,Employed - at work,Part time,0,408,445,37,605,0
2.01E+13,California,"$35,000 to $39,999",30,Male,Employed - at work,Full time,50,535,535,0,505,145
2.01E+13,Texas,"$20,000 to $24,999",68,Male,Employed - at work,Full time,0,330,360,30,420,0
2.01E+13,Pennsylvania,"$35,000 to $39,999",65,Male,Employed - at work,Full time,0,600,600,0,510,0
2.01E+13,Washington,"$75,000 to $99,999",57,Female,Employed - at work,Part time,0,620,620,0,510,0
2.01E+13,Georgia,"$150,000 and over",53,Male,Employed - at work,Full time,30,729,729,0,495,0
2.01E+13,Iowa,"$35,000 to $39,999",65,Male,Employed - at work,Full time,755,113,113,0,529,0
2.01E+13,Pennsylvania,"$75,000 to $99,999",61,Male,Employed - at work,Full time,0,366,366,0,631,0
2.01E+13,Wisconsin,"$75,000 to $99,999",59,Male,Employed - at work,Full time,0,210,210,0,735,0
2.01E+13,Illinois,"$20,000 to $24,999",62,Male,Employed - at work,Full time,760,90,90,0,490,0
2.01E+13,California,"$100,000 to $149,999",68,Male,Employed - at work,Full time,0,30,30,0,434,0
2.01E+13,Oregon,"$60,000 to $74,999",54,Male,Employed - at work,Full time,0,420,420,0,709,0
2.01E+13,Arkansas,"$25,000 to $29,999",69,Female,Employed - at work,Part time,180,310,310,0,530,0
2.01E+13,Arizona,"$50,000 to $59,999",30,Male,Employed - at work,Full time,0,120,120,0,585,525
2.01E+13,Pennsylvania,"$50,000 to $59,999",56,Male,Employed - at work,Full time,680,70,70,0,650,0
2.01E+13,Colorado,"$40,000 to $49,999",71,Male,Employed - at work,Part time,0,615,615,0,690,0
2.01E+13,Maryland,"$60,000 to $74,999",55,Female,Employed - at work,Full time,475,280,310,30,490,0
2.01E+13,Tennessee,"$35,000 to $39,999",50,Female,Employed - at work,Full time,450,125,125,0,450,0
2.01E+13,New Jersey,"$12,500 to $14,999",62,Male,Employed - at work,Part time,0,60,60,0,480,0
2.01E+13,Ohio,"$100,000 to $149,999",60,Female,Employed - at work,Full time,0,165,165,0,690,0
2.01E+13,North Carolina,"$15,000 to $19,999",65,Female,Employed - at work,Part time,0,765,765,0,400,0
2.01E+13,Arizona,"$20,000 to $24,999",64,Female,Employed - at work,Part time,0,240,240,0,690,0
2.01E+13,Iowa,"$30,000 to $34,999",63,Female,Employed - at work,Full time,515,100,100,0,450,0
2.01E+13,Georgia,"$25,000 to $29,999",60,Female,Employed - at work,Full time,0,220,220,0,755,0
2.01E+13,Ohio,"$100,000 to $149,999",53,Male,Employed - at work,Full time,120,505,505,0,570,0
2.01E+13,Florida,"$100,000 to $149,999",56,Female,Employed - at work,Full time,465,150,150,0,500,0
2.01E+13,Florida,"$40,000 to $49,999",53,Female,Employed - at work,Full time,0,0,0,0,735,0
2.01E+13,Arizona,"$5,000 to $7,499",58,Female,Employed - at work,Part time,0,0,0,0,570,0
2.01E+13,New York,"$30,000 to $34,999",56,Female,Employed - at work,Full time,0,360,360,0,620,0
2.01E+13,Pennsylvania,"$50,000 to $59,999",54,Female,Employed - at work,Full time,425,85,85,0,470,0
2.01E+13,Texas,"$150,000 and over",69,Female,Employed - at work,Full time,0,285,285,0,570,0
2.01E+13,North Carolina,"$30,000 to $34,999",58,Female,Employed - at work,Full time,563,300,300,0,427,0
2.01E+13,Louisiana,"$40,000 to $49,999",51,Male,Employed - at work,Full time,720,225,225,0,390,0
2.01E+13,Nevada,"$20,000 to $24,999",53,Female,Employed - at work,Full time,471,212,302,90,430,0
2.01E+13,Texas,"$150,000 and over",60,Male,Employed - at work,Full time,743,190,250,60,362,0
2.01E+13,Massachusetts,"$100,000 to $149,999",59,Male,Employed - at work,Part time,245,170,210,40,400,0
2.01E+13,Georgia,"$75,000 to $99,999",58,Female,Employed - at work,Part time,0,309,309,0,605,0
2.01E+13,Missouri,"$15,000 to $19,999",25,Female,Employed - at work,Part time,80,148,148,0,657,290
2.01E+13,South Carolina,"$15,000 to $19,999",34,Male,Employed - at work,Full time,240,353,353,0,545,0
2.01E+13,California,"$50,000 to $59,999",55,Male,Employed - at work,Full time,570,210,210,0,505,0
2.01E+13,Minnesota,"$60,000 to $74,999",53,Female,Employed - at work,Full time,0,590,710,120,600,0
2.01E+13,Georgia,"$30,000 to $34,999",60,Male,Employed - at work,Full time,0,240,240,0,835,0
2.01E+13,California,"$7,500 to $9,999",60,Male,Employed - at work,Full time,505,65,155,90,555,0
2.01E+13,Illinois,"$40,000 to $49,999",26,Male,Employed - at work,Part time,0,5,5,0,1075,260
2.01E+13,Texas,"$20,000 to $24,999",79,Male,Employed - at work,Part time,0,450,450,0,440,0
2.01E+13,Florida,"$50,000 to $59,999",55,Male,Employed - at work,Full time,0,480,480,0,570,0
2.01E+13,North Carolina,"$75,000 to $99,999",69,Male,Employed - at work,Part time,0,210,510,300,450,0
2.01E+13,California,"$75,000 to $99,999",57,Male,Employed - absent,Full time,110,110,110,0,348,0
2.01E+13,California,"$30,000 to $34,999",64,Female,Employed - at work,Part time,353,145,160,15,653,0
2.01E+13,Michigan,"$60,000 to $74,999",43,Male,Employed - at work,Part time,0,210,210,0,630,180
2.01E+13,Illinois,"$35,000 to $39,999",80,Male,Employed - absent,Full time,0,660,660,0,720,0
2.01E+13,New Mexico,"$100,000 to $149,999",58,Female,Employed - at work,Full time,545,180,180,0,540,0
2.01E+13,Wisconsin,"$20,000 to $24,999",21,Male,Employed - at work,Part time,240,0,0,0,790,255
2.01E+13,New Jersey,"$75,000 to $99,999",63,Female,Employed - at work,Full time,0,180,180,0,795,0
2.01E+13,Tennessee,"$10,000 to $12,499",54,Female,Employed - at work,Part time,0,98,98,0,920,0
2.01E+13,Maryland,"$100,000 to $149,999",85,Male,Employed - at work,Part time,211,120,120,0,660,0
2.01E+13,California,"$7,500 to $9,999",26,Male,Employed - at work,Part time,260,275,275,0,560,180
2.01E+13,Texas,"$75,000 to $99,999",77,Male,Employed - at work,Part time,0,400,400,0,635,0
2.01E+13,Connecticut,"$150,000 and over",57,Female,Employed - at work,Full time,685,130,130,0,345,0
2.01E+13,Maine,"$60,000 to $74,999",52,Female,Employed - at work,Full time,521,150,180,30,495,0
2.01E+13,Michigan,"$40,000 to $49,999",58,Female,Employed - at work,Full time,0,570,570,0,545,0
2.01E+13,Texas,"$50,000 to $59,999",58,Female,Employed - at work,Full time,0,258,258,0,608,0
2.01E+13,Maryland,"$150,000 and over",58,Female,Employed - at work,Full time,0,430,610,180,655,0
2.01E+13,Iowa,"$60,000 to $74,999",54,Male,Employed - at work,Full time,0,240,240,0,1045,0
2.01E+13,California,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,540,540,0,660,0
2.01E+13,Maryland,"$25,000 to $29,999",57,Male,Employed - at work,Full time,635,146,146,0,440,0
2.01E+13,Illinois,"$50,000 to $59,999",56,Female,Employed - absent,Full time,0,425,425,0,580,0
2.01E+13,Mississippi,"$35,000 to $39,999",76,Female,Employed - at work,Full time,460,170,170,0,760,0
2.01E+13,Louisiana,"$25,000 to $29,999",66,Male,Employed - at work,Full time,285,125,125,0,470,0
